wl,1200_Clear_45Deg,x300,x302,x304,x306,x308,x310,x312,x314,x316,x318,x320,x322,x324,x326,x328,x330,x332,x334,x336,x338,x340,x342,x344,x346,x348,x350,x352,x354,x356,x358,x360,x362,x364,x366,x368,x370,x372,x374,x376,x378,x380,x382,x384,x386,x388,x390,x392,x394,x396,x398,x400,x402,x404,x406,x408,x410,x412,x414,x416,x418,x420,x422,x424,x426,x428,x430,x432,x434,x436,x438,x440,x442,x444,x446,x448,x450,x452,x454,x456,x458,x460,x462,x464,x466,x468,x470,x472,x474,x476,x478,x480,x482,x484,x486,x488,x490,x492,x494,x496,x498,x500,x502,x504,x506,x508,x510,x512,x514,x516,x518,x520,x522,x524,x526,x528,x530,x532,x534,x536,x538,x540,x542,x544,x546,x548,x550,x552,x554,x556,x558,x560,x562,x564,x566,x568,x570,x572,x574,x576,x578,x580,x582,x584,x586,x588,x590,x592,x594,x596,x598,x600,x602,x604,x606,x608,x610,x612,x614,x616,x618,x620,x622,x624,x626,x628,x630,x632,x634,x636,x638,x640,x642,x644,x646,x648,x650,x652,x654,x656,x658,x660,x662,x664,x666,x668,x670,x672,x674,x676,x678,x680,x682,x684,x686,x688,x690,x692,x694,x696,x698,x700
524,10287.131,12.0495829,9.22915099,10.63540225,9.806248028,11.16084505,10.86697251,9.682970443,13.51846008,12.86906004,6.31435946,11.08753874,10.06222136,11.82027818,11.11731437,10.53296761,10.4824785,11.08753874,14.79444296,10.55986277,14.62566044,13.45890882,12.84316819,11.19741729,11.43173856,11.26635435,13.46764732,11.7545776,12.39912291,12.12030002,12.71516534,12.41692356,12.11706354,12.10298485,14.43875363,12.05880687,15.96426924,13.97982054,12.37128917,15.5715222,15.28347533,12.7095015,14.20087223,14.13840814,13.15921062,14.99170652,12.63846073,11.93662969,14.57128755,15.95002872,16.78536463,13.82107111,12.90903059,13.82349847,14.54296834,13.89146459,15.33558269,16.94735054,16.62418785,17.60921103,16.04615223,15.3383337,15.85325792,17.74773244,18.85994935,18.53581571,19.27195346,22.2182845,20.02184625,19.27017339,20.52236813,24.88304165,26.86101739,27.09096941,26.81910495,29.87936015,28.50660647,33.72349119,36.81886221,43.95837885,49.74035326,53.36893463,59.12388443,69.73824955,79.58022833,91.90960507,107.5418113,126.9720287,148.8894822,174.1356571,198.4578165,233.7403209,274.6623945,316.1913084,366.0751997,420.0273483,475.5799371,532.0063759,599.2507545,675.9327135,764.5378709,883.0092806,1035.463747,1216.124151,1430.864707,1663.486823,1911.56314,2188.055765,2503.693635,2905.389551,3384.793391,3747.635346,3942.779005,4000,3899.847076,3577.008035,3055.77267,2423.072877,1824.679791,1325.937973,964.3258813,703.3214393,508.3250398,371.9995793,273.4746058,200.833394,146.6207086,109.7927843,82.53028133,63.29991666,49.35683019,40.311835,30.43215121,28.74756252,22.1268539,18.6049146,12.98152778,13.70989797,14.64346109,14.86580738,11.38464775,9.981632967,12.57421657,7.786359848,10.68702414,11.94294083,10.48539133,7.280449224,6.245875509,8.03521292,6.812664353,6.073743234,6.968064018,7.597155133,4.32659336,3.729106488,4.541204457,5.430929437,3.364112274,2.502625596,3.825068168,3.051257778,4.022881925,3.61958395,2.169704914,2.531511194,1.348232476,2.126886262,3.230914872,3.967716096,1.322981447,1.107481936,0.40637247,2.285231125,2.639318397,2.26503548,1.346700002,1.463358982,2.614575495,2.942868008,1.656588263,0.494864513,2.424529294,2.039096698,0.327496339,1.504520556,0.381040691,-0.893026191,2.358505069,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972
525,10388.32655,12.06123423,11.06294148,10.02063257,9.006205954,11.37785114,9.803302829,12.03874069,11.49824825,14.10766156,8.077270999,9.215784321,11.69615911,11.02038174,11.45746859,11.36005049,9.127039995,11.55359209,14.35039768,12.47598935,12.15007565,13.93596621,13.1718329,11.98792792,12.09699735,10.96277237,11.82400013,14.35606153,11.28561141,11.14806094,13.72332937,12.0227201,12.58732432,12.44411001,12.28908254,14.7691984,14.60705068,15.90827811,11.87902032,12.65545226,16.44181211,13.89308283,14.77405313,13.19319368,14.24019548,14.53293525,14.01849649,12.33908618,13.57962958,13.90570511,17.20416535,14.84719761,14.44830125,14.15928344,13.99114822,11.99974108,17.34139217,15.26632198,16.9182222,18.29615425,15.81134549,16.67823709,15.95617804,15.42927883,19.54592163,19.26936427,18.76317855,19.50303825,18.9785664,19.76228042,18.03885396,23.93831266,26.14300394,26.94290037,26.18863833,27.51122655,30.49008423,31.28900972,36.65121247,38.75298363,45.9162884,51.79616639,55.95617804,63.62858137,74.3290369,84.54822762,98.91982426,117.85486,135.8124783,162.5506712,185.0183266,214.2146273,253.497423,294.0197911,340.3176607,392.9946355,447.7138303,502.271201,565.0217249,635.0980249,717.2043272,819.5904233,955.6844754,1121.117233,1318.736801,1543.413355,1787.800083,2048.531042,2340.040941,2692.121595,3141.895445,3591.572202,3859.423421,3991.245317,3975.192368,3761.665493,3343.495886,2742.384154,2111.270238,1560.016506,1130.90759,822.9563641,598.1357866,433.9927665,320.3793156,232.6900826,172.2455519,126.5512861,95.36293096,71.14433899,55.32522595,45.37951793,36.23532458,28.11563949,24.8874109,21.38084488,14.54911765,12.85708506,13.96978744,16.34326124,11.64939195,10.48490586,11.46863445,9.709283038,8.252704485,12.52858218,12.12224191,8.475859893,6.608555639,6.113713782,8.434594752,6.271120065,5.024297886,6.781820683,7.712697527,3.912113342,3.026013221,5.149128982,5.66326027,1.747748622,4.117500465,2.406550639,3.396622731,4.780250989,2.332710311,2.367195022,1.391201625,1.509624487,3.352816953,4.402780138,2.634965329,-0.281407222,1.149120891,1.212651407,2.625886998,2.559490578,1.561602382,1.224539004,1.240363781,3.578642458,2.26946946,0.702340785,2.497123577,1.616431617,0.348539942,1.751422029,0.18484032,-0.601917615,0.641365472,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972
526,10296.28175,11.79050254,12.0495829,9.22915099,10.63540225,9.806248028,11.16084505,10.86697251,9.682970443,13.51846008,12.86906004,6.31435946,11.08753874,10.06222136,11.82027818,11.11731437,10.53296761,10.4824785,11.08753874,14.79444296,10.55986277,14.62566044,13.45890882,12.84316819,11.19741729,11.43173856,11.26635435,13.46764732,11.7545776,12.39912291,12.12030002,12.71516534,12.41692356,12.11706354,12.10298485,14.43875363,12.05880687,15.96426924,13.97982054,12.37128917,15.5715222,15.28347533,12.7095015,14.20087223,14.13840814,13.15921062,14.99170652,12.63846073,11.93662969,14.57128755,15.95002872,16.78536463,13.82107111,12.90903059,13.82349847,14.54296834,13.89146459,15.33558269,16.94735054,16.62418785,17.60921103,16.04615223,15.3383337,15.85325792,17.74773244,18.85994935,18.53581571,19.27195346,22.2182845,20.02184625,19.27017339,20.52236813,24.88304165,26.86101739,27.09096941,26.81910495,29.87936015,28.50660647,33.72349119,36.81886221,43.95837885,49.74035326,53.36893463,59.12388443,69.73824955,79.58022833,91.90960507,107.5418113,126.9720287,148.8894822,174.1356571,198.4578165,233.7403209,274.6623945,316.1913084,366.0751997,420.0273483,475.5799371,532.0063759,599.2507545,675.9327135,764.5378709,883.0092806,1035.463747,1216.124151,1430.864707,1663.486823,1911.56314,2188.055765,2503.693635,2905.389551,3384.793391,3747.635346,3942.779005,4000,3899.847076,3577.008035,3055.77267,2423.072877,1824.679791,1325.937973,964.3258813,703.3214393,508.3250398,371.9995793,273.4746058,200.833394,146.6207086,109.7927843,82.53028133,63.29991666,49.35683019,40.311835,30.43215121,28.74756252,22.1268539,18.6049146,12.98152778,13.70989797,14.64346109,14.86580738,11.38464775,9.981632967,12.57421657,7.786359848,10.68702414,11.94294083,10.48539133,7.280449224,6.245875509,8.03521292,6.812664353,6.073743234,6.968064018,7.597155133,4.32659336,3.729106488,4.541204457,5.430929437,3.364112274,2.502625596,3.825068168,3.051257778,4.022881925,3.61958395,2.169704914,2.531511194,1.348232476,2.126886262,3.230914872,3.967716096,1.322981447,1.107481936,0.40637247,2.285231125,2.639318397,2.26503548,1.346700002,1.463358982,2.614575495,2.942868008,1.656588263,0.494864513,2.424529294,2.039096698,0.327496339,1.504520556,0.381040691,-0.893026191,2.358505069,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972
527,9912.951207,8.812842359,12.06123423,11.06294148,10.02063257,9.006205954,11.37785114,9.803302829,12.03874069,11.49824825,14.10766156,8.077270999,9.215784321,11.69615911,11.02038174,11.45746859,11.36005049,9.127039995,11.55359209,14.35039768,12.47598935,12.15007565,13.93596621,13.1718329,11.98792792,12.09699735,10.96277237,11.82400013,14.35606153,11.28561141,11.14806094,13.72332937,12.0227201,12.58732432,12.44411001,12.28908254,14.7691984,14.60705068,15.90827811,11.87902032,12.65545226,16.44181211,13.89308283,14.77405313,13.19319368,14.24019548,14.53293525,14.01849649,12.33908618,13.57962958,13.90570511,17.20416535,14.84719761,14.44830125,14.15928344,13.99114822,11.99974108,17.34139217,15.26632198,16.9182222,18.29615425,15.81134549,16.67823709,15.95617804,15.42927883,19.54592163,19.26936427,18.76317855,19.50303825,18.9785664,19.76228042,18.03885396,23.93831266,26.14300394,26.94290037,26.18863833,27.51122655,30.49008423,31.28900972,36.65121247,38.75298363,45.9162884,51.79616639,55.95617804,63.62858137,74.3290369,84.54822762,98.91982426,117.85486,135.8124783,162.5506712,185.0183266,214.2146273,253.497423,294.0197911,340.3176607,392.9946355,447.7138303,502.271201,565.0217249,635.0980249,717.2043272,819.5904233,955.6844754,1121.117233,1318.736801,1543.413355,1787.800083,2048.531042,2340.040941,2692.121595,3141.895445,3591.572202,3859.423421,3991.245317,3975.192368,3761.665493,3343.495886,2742.384154,2111.270238,1560.016506,1130.90759,822.9563641,598.1357866,433.9927665,320.3793156,232.6900826,172.2455519,126.5512861,95.36293096,71.14433899,55.32522595,45.37951793,36.23532458,28.11563949,24.8874109,21.38084488,14.54911765,12.85708506,13.96978744,16.34326124,11.64939195,10.48490586,11.46863445,9.709283038,8.252704485,12.52858218,12.12224191,8.475859893,6.608555639,6.113713782,8.434594752,6.271120065,5.024297886,6.781820683,7.712697527,3.912113342,3.026013221,5.149128982,5.66326027,1.747748622,4.117500465,2.406550639,3.396622731,4.780250989,2.332710311,2.367195022,1.391201625,1.509624487,3.352816953,4.402780138,2.634965329,-0.281407222,1.149120891,1.212651407,2.625886998,2.559490578,1.561602382,1.224539004,1.240363781,3.578642458,2.26946946,0.702340785,2.497123577,1.616431617,0.348539942,1.751422029,0.18484032,-0.601917615,0.641365472,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972
528,9700.780971,11.40293387,11.79050254,12.0495829,9.22915099,10.63540225,9.806248028,11.16084505,10.86697251,9.682970443,13.51846008,12.86906004,6.31435946,11.08753874,10.06222136,11.82027818,11.11731437,10.53296761,10.4824785,11.08753874,14.79444296,10.55986277,14.62566044,13.45890882,12.84316819,11.19741729,11.43173856,11.26635435,13.46764732,11.7545776,12.39912291,12.12030002,12.71516534,12.41692356,12.11706354,12.10298485,14.43875363,12.05880687,15.96426924,13.97982054,12.37128917,15.5715222,15.28347533,12.7095015,14.20087223,14.13840814,13.15921062,14.99170652,12.63846073,11.93662969,14.57128755,15.95002872,16.78536463,13.82107111,12.90903059,13.82349847,14.54296834,13.89146459,15.33558269,16.94735054,16.62418785,17.60921103,16.04615223,15.3383337,15.85325792,17.74773244,18.85994935,18.53581571,19.27195346,22.2182845,20.02184625,19.27017339,20.52236813,24.88304165,26.86101739,27.09096941,26.81910495,29.87936015,28.50660647,33.72349119,36.81886221,43.95837885,49.74035326,53.36893463,59.12388443,69.73824955,79.58022833,91.90960507,107.5418113,126.9720287,148.8894822,174.1356571,198.4578165,233.7403209,274.6623945,316.1913084,366.0751997,420.0273483,475.5799371,532.0063759,599.2507545,675.9327135,764.5378709,883.0092806,1035.463747,1216.124151,1430.864707,1663.486823,1911.56314,2188.055765,2503.693635,2905.389551,3384.793391,3747.635346,3942.779005,4000,3899.847076,3577.008035,3055.77267,2423.072877,1824.679791,1325.937973,964.3258813,703.3214393,508.3250398,371.9995793,273.4746058,200.833394,146.6207086,109.7927843,82.53028133,63.29991666,49.35683019,40.311835,30.43215121,28.74756252,22.1268539,18.6049146,12.98152778,13.70989797,14.64346109,14.86580738,11.38464775,9.981632967,12.57421657,7.786359848,10.68702414,11.94294083,10.48539133,7.280449224,6.245875509,8.03521292,6.812664353,6.073743234,6.968064018,7.597155133,4.32659336,3.729106488,4.541204457,5.430929437,3.364112274,2.502625596,3.825068168,3.051257778,4.022881925,3.61958395,2.169704914,2.531511194,1.348232476,2.126886262,3.230914872,3.967716096,1.322981447,1.107481936,0.40637247,2.285231125,2.639318397,2.26503548,1.346700002,1.463358982,2.614575495,2.942868008,1.656588263,0.494864513,2.424529294,2.039096698,0.327496339,1.504520556,0.381040691,-0.893026191,2.358505069,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972
529,9919.908472,10.93024573,8.812842359,12.06123423,11.06294148,10.02063257,9.006205954,11.37785114,9.803302829,12.03874069,11.49824825,14.10766156,8.077270999,9.215784321,11.69615911,11.02038174,11.45746859,11.36005049,9.127039995,11.55359209,14.35039768,12.47598935,12.15007565,13.93596621,13.1718329,11.98792792,12.09699735,10.96277237,11.82400013,14.35606153,11.28561141,11.14806094,13.72332937,12.0227201,12.58732432,12.44411001,12.28908254,14.7691984,14.60705068,15.90827811,11.87902032,12.65545226,16.44181211,13.89308283,14.77405313,13.19319368,14.24019548,14.53293525,14.01849649,12.33908618,13.57962958,13.90570511,17.20416535,14.84719761,14.44830125,14.15928344,13.99114822,11.99974108,17.34139217,15.26632198,16.9182222,18.29615425,15.81134549,16.67823709,15.95617804,15.42927883,19.54592163,19.26936427,18.76317855,19.50303825,18.9785664,19.76228042,18.03885396,23.93831266,26.14300394,26.94290037,26.18863833,27.51122655,30.49008423,31.28900972,36.65121247,38.75298363,45.9162884,51.79616639,55.95617804,63.62858137,74.3290369,84.54822762,98.91982426,117.85486,135.8124783,162.5506712,185.0183266,214.2146273,253.497423,294.0197911,340.3176607,392.9946355,447.7138303,502.271201,565.0217249,635.0980249,717.2043272,819.5904233,955.6844754,1121.117233,1318.736801,1543.413355,1787.800083,2048.531042,2340.040941,2692.121595,3141.895445,3591.572202,3859.423421,3991.245317,3975.192368,3761.665493,3343.495886,2742.384154,2111.270238,1560.016506,1130.90759,822.9563641,598.1357866,433.9927665,320.3793156,232.6900826,172.2455519,126.5512861,95.36293096,71.14433899,55.32522595,45.37951793,36.23532458,28.11563949,24.8874109,21.38084488,14.54911765,12.85708506,13.96978744,16.34326124,11.64939195,10.48490586,11.46863445,9.709283038,8.252704485,12.52858218,12.12224191,8.475859893,6.608555639,6.113713782,8.434594752,6.271120065,5.024297886,6.781820683,7.712697527,3.912113342,3.026013221,5.149128982,5.66326027,1.747748622,4.117500465,2.406550639,3.396622731,4.780250989,2.332710311,2.367195022,1.391201625,1.509624487,3.352816953,4.402780138,2.634965329,-0.281407222,1.149120891,1.212651407,2.625886998,2.559490578,1.561602382,1.224539004,1.240363781,3.578642458,2.26946946,0.702340785,2.497123577,1.616431617,0.348539942,1.751422029,0.18484032,-0.601917615,0.641365472,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972
530,10072.15858,8.265132574,11.40293387,11.79050254,12.0495829,9.22915099,10.63540225,9.806248028,11.16084505,10.86697251,9.682970443,13.51846008,12.86906004,6.31435946,11.08753874,10.06222136,11.82027818,11.11731437,10.53296761,10.4824785,11.08753874,14.79444296,10.55986277,14.62566044,13.45890882,12.84316819,11.19741729,11.43173856,11.26635435,13.46764732,11.7545776,12.39912291,12.12030002,12.71516534,12.41692356,12.11706354,12.10298485,14.43875363,12.05880687,15.96426924,13.97982054,12.37128917,15.5715222,15.28347533,12.7095015,14.20087223,14.13840814,13.15921062,14.99170652,12.63846073,11.93662969,14.57128755,15.95002872,16.78536463,13.82107111,12.90903059,13.82349847,14.54296834,13.89146459,15.33558269,16.94735054,16.62418785,17.60921103,16.04615223,15.3383337,15.85325792,17.74773244,18.85994935,18.53581571,19.27195346,22.2182845,20.02184625,19.27017339,20.52236813,24.88304165,26.86101739,27.09096941,26.81910495,29.87936015,28.50660647,33.72349119,36.81886221,43.95837885,49.74035326,53.36893463,59.12388443,69.73824955,79.58022833,91.90960507,107.5418113,126.9720287,148.8894822,174.1356571,198.4578165,233.7403209,274.6623945,316.1913084,366.0751997,420.0273483,475.5799371,532.0063759,599.2507545,675.9327135,764.5378709,883.0092806,1035.463747,1216.124151,1430.864707,1663.486823,1911.56314,2188.055765,2503.693635,2905.389551,3384.793391,3747.635346,3942.779005,4000,3899.847076,3577.008035,3055.77267,2423.072877,1824.679791,1325.937973,964.3258813,703.3214393,508.3250398,371.9995793,273.4746058,200.833394,146.6207086,109.7927843,82.53028133,63.29991666,49.35683019,40.311835,30.43215121,28.74756252,22.1268539,18.6049146,12.98152778,13.70989797,14.64346109,14.86580738,11.38464775,9.981632967,12.57421657,7.786359848,10.68702414,11.94294083,10.48539133,7.280449224,6.245875509,8.03521292,6.812664353,6.073743234,6.968064018,7.597155133,4.32659336,3.729106488,4.541204457,5.430929437,3.364112274,2.502625596,3.825068168,3.051257778,4.022881925,3.61958395,2.169704914,2.531511194,1.348232476,2.126886262,3.230914872,3.967716096,1.322981447,1.107481936,0.40637247,2.285231125,2.639318397,2.26503548,1.346700002,1.463358982,2.614575495,2.942868008,1.656588263,0.494864513,2.424529294,2.039096698,0.327496339,1.504520556,0.381040691,-0.893026191,2.358505069,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972
531,10168.64562,7.006108859,10.93024573,8.812842359,12.06123423,11.06294148,10.02063257,9.006205954,11.37785114,9.803302829,12.03874069,11.49824825,14.10766156,8.077270999,9.215784321,11.69615911,11.02038174,11.45746859,11.36005049,9.127039995,11.55359209,14.35039768,12.47598935,12.15007565,13.93596621,13.1718329,11.98792792,12.09699735,10.96277237,11.82400013,14.35606153,11.28561141,11.14806094,13.72332937,12.0227201,12.58732432,12.44411001,12.28908254,14.7691984,14.60705068,15.90827811,11.87902032,12.65545226,16.44181211,13.89308283,14.77405313,13.19319368,14.24019548,14.53293525,14.01849649,12.33908618,13.57962958,13.90570511,17.20416535,14.84719761,14.44830125,14.15928344,13.99114822,11.99974108,17.34139217,15.26632198,16.9182222,18.29615425,15.81134549,16.67823709,15.95617804,15.42927883,19.54592163,19.26936427,18.76317855,19.50303825,18.9785664,19.76228042,18.03885396,23.93831266,26.14300394,26.94290037,26.18863833,27.51122655,30.49008423,31.28900972,36.65121247,38.75298363,45.9162884,51.79616639,55.95617804,63.62858137,74.3290369,84.54822762,98.91982426,117.85486,135.8124783,162.5506712,185.0183266,214.2146273,253.497423,294.0197911,340.3176607,392.9946355,447.7138303,502.271201,565.0217249,635.0980249,717.2043272,819.5904233,955.6844754,1121.117233,1318.736801,1543.413355,1787.800083,2048.531042,2340.040941,2692.121595,3141.895445,3591.572202,3859.423421,3991.245317,3975.192368,3761.665493,3343.495886,2742.384154,2111.270238,1560.016506,1130.90759,822.9563641,598.1357866,433.9927665,320.3793156,232.6900826,172.2455519,126.5512861,95.36293096,71.14433899,55.32522595,45.37951793,36.23532458,28.11563949,24.8874109,21.38084488,14.54911765,12.85708506,13.96978744,16.34326124,11.64939195,10.48490586,11.46863445,9.709283038,8.252704485,12.52858218,12.12224191,8.475859893,6.608555639,6.113713782,8.434594752,6.271120065,5.024297886,6.781820683,7.712697527,3.912113342,3.026013221,5.149128982,5.66326027,1.747748622,4.117500465,2.406550639,3.396622731,4.780250989,2.332710311,2.367195022,1.391201625,1.509624487,3.352816953,4.402780138,2.634965329,-0.281407222,1.149120891,1.212651407,2.625886998,2.559490578,1.561602382,1.224539004,1.240363781,3.578642458,2.26946946,0.702340785,2.497123577,1.616431617,0.348539942,1.751422029,0.18484032,-0.601917615,0.641365472,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972
532,10115.11153,9.821588951,8.265132574,11.40293387,11.79050254,12.0495829,9.22915099,10.63540225,9.806248028,11.16084505,10.86697251,9.682970443,13.51846008,12.86906004,6.31435946,11.08753874,10.06222136,11.82027818,11.11731437,10.53296761,10.4824785,11.08753874,14.79444296,10.55986277,14.62566044,13.45890882,12.84316819,11.19741729,11.43173856,11.26635435,13.46764732,11.7545776,12.39912291,12.12030002,12.71516534,12.41692356,12.11706354,12.10298485,14.43875363,12.05880687,15.96426924,13.97982054,12.37128917,15.5715222,15.28347533,12.7095015,14.20087223,14.13840814,13.15921062,14.99170652,12.63846073,11.93662969,14.57128755,15.95002872,16.78536463,13.82107111,12.90903059,13.82349847,14.54296834,13.89146459,15.33558269,16.94735054,16.62418785,17.60921103,16.04615223,15.3383337,15.85325792,17.74773244,18.85994935,18.53581571,19.27195346,22.2182845,20.02184625,19.27017339,20.52236813,24.88304165,26.86101739,27.09096941,26.81910495,29.87936015,28.50660647,33.72349119,36.81886221,43.95837885,49.74035326,53.36893463,59.12388443,69.73824955,79.58022833,91.90960507,107.5418113,126.9720287,148.8894822,174.1356571,198.4578165,233.7403209,274.6623945,316.1913084,366.0751997,420.0273483,475.5799371,532.0063759,599.2507545,675.9327135,764.5378709,883.0092806,1035.463747,1216.124151,1430.864707,1663.486823,1911.56314,2188.055765,2503.693635,2905.389551,3384.793391,3747.635346,3942.779005,4000,3899.847076,3577.008035,3055.77267,2423.072877,1824.679791,1325.937973,964.3258813,703.3214393,508.3250398,371.9995793,273.4746058,200.833394,146.6207086,109.7927843,82.53028133,63.29991666,49.35683019,40.311835,30.43215121,28.74756252,22.1268539,18.6049146,12.98152778,13.70989797,14.64346109,14.86580738,11.38464775,9.981632967,12.57421657,7.786359848,10.68702414,11.94294083,10.48539133,7.280449224,6.245875509,8.03521292,6.812664353,6.073743234,6.968064018,7.597155133,4.32659336,3.729106488,4.541204457,5.430929437,3.364112274,2.502625596,3.825068168,3.051257778,4.022881925,3.61958395,2.169704914,2.531511194,1.348232476,2.126886262,3.230914872,3.967716096,1.322981447,1.107481936,0.40637247,2.285231125,2.639318397,2.26503548,1.346700002,1.463358982,2.614575495,2.942868008,1.656588263,0.494864513,2.424529294,2.039096698,0.327496339,1.504520556,0.381040691,-0.893026191,2.358505069,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972
533,9880.416509,10.84302255,7.006108859,10.93024573,8.812842359,12.06123423,11.06294148,10.02063257,9.006205954,11.37785114,9.803302829,12.03874069,11.49824825,14.10766156,8.077270999,9.215784321,11.69615911,11.02038174,11.45746859,11.36005049,9.127039995,11.55359209,14.35039768,12.47598935,12.15007565,13.93596621,13.1718329,11.98792792,12.09699735,10.96277237,11.82400013,14.35606153,11.28561141,11.14806094,13.72332937,12.0227201,12.58732432,12.44411001,12.28908254,14.7691984,14.60705068,15.90827811,11.87902032,12.65545226,16.44181211,13.89308283,14.77405313,13.19319368,14.24019548,14.53293525,14.01849649,12.33908618,13.57962958,13.90570511,17.20416535,14.84719761,14.44830125,14.15928344,13.99114822,11.99974108,17.34139217,15.26632198,16.9182222,18.29615425,15.81134549,16.67823709,15.95617804,15.42927883,19.54592163,19.26936427,18.76317855,19.50303825,18.9785664,19.76228042,18.03885396,23.93831266,26.14300394,26.94290037,26.18863833,27.51122655,30.49008423,31.28900972,36.65121247,38.75298363,45.9162884,51.79616639,55.95617804,63.62858137,74.3290369,84.54822762,98.91982426,117.85486,135.8124783,162.5506712,185.0183266,214.2146273,253.497423,294.0197911,340.3176607,392.9946355,447.7138303,502.271201,565.0217249,635.0980249,717.2043272,819.5904233,955.6844754,1121.117233,1318.736801,1543.413355,1787.800083,2048.531042,2340.040941,2692.121595,3141.895445,3591.572202,3859.423421,3991.245317,3975.192368,3761.665493,3343.495886,2742.384154,2111.270238,1560.016506,1130.90759,822.9563641,598.1357866,433.9927665,320.3793156,232.6900826,172.2455519,126.5512861,95.36293096,71.14433899,55.32522595,45.37951793,36.23532458,28.11563949,24.8874109,21.38084488,14.54911765,12.85708506,13.96978744,16.34326124,11.64939195,10.48490586,11.46863445,9.709283038,8.252704485,12.52858218,12.12224191,8.475859893,6.608555639,6.113713782,8.434594752,6.271120065,5.024297886,6.781820683,7.712697527,3.912113342,3.026013221,5.149128982,5.66326027,1.747748622,4.117500465,2.406550639,3.396622731,4.780250989,2.332710311,2.367195022,1.391201625,1.509624487,3.352816953,4.402780138,2.634965329,-0.281407222,1.149120891,1.212651407,2.625886998,2.559490578,1.561602382,1.224539004,1.240363781,3.578642458,2.26946946,0.702340785,2.497123577,1.616431617,0.348539942,1.751422029,0.18484032,-0.601917615,0.641365472,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972
534,9683.680723,8.732868898,9.821588951,8.265132574,11.40293387,11.79050254,12.0495829,9.22915099,10.63540225,9.806248028,11.16084505,10.86697251,9.682970443,13.51846008,12.86906004,6.31435946,11.08753874,10.06222136,11.82027818,11.11731437,10.53296761,10.4824785,11.08753874,14.79444296,10.55986277,14.62566044,13.45890882,12.84316819,11.19741729,11.43173856,11.26635435,13.46764732,11.7545776,12.39912291,12.12030002,12.71516534,12.41692356,12.11706354,12.10298485,14.43875363,12.05880687,15.96426924,13.97982054,12.37128917,15.5715222,15.28347533,12.7095015,14.20087223,14.13840814,13.15921062,14.99170652,12.63846073,11.93662969,14.57128755,15.95002872,16.78536463,13.82107111,12.90903059,13.82349847,14.54296834,13.89146459,15.33558269,16.94735054,16.62418785,17.60921103,16.04615223,15.3383337,15.85325792,17.74773244,18.85994935,18.53581571,19.27195346,22.2182845,20.02184625,19.27017339,20.52236813,24.88304165,26.86101739,27.09096941,26.81910495,29.87936015,28.50660647,33.72349119,36.81886221,43.95837885,49.74035326,53.36893463,59.12388443,69.73824955,79.58022833,91.90960507,107.5418113,126.9720287,148.8894822,174.1356571,198.4578165,233.7403209,274.6623945,316.1913084,366.0751997,420.0273483,475.5799371,532.0063759,599.2507545,675.9327135,764.5378709,883.0092806,1035.463747,1216.124151,1430.864707,1663.486823,1911.56314,2188.055765,2503.693635,2905.389551,3384.793391,3747.635346,3942.779005,4000,3899.847076,3577.008035,3055.77267,2423.072877,1824.679791,1325.937973,964.3258813,703.3214393,508.3250398,371.9995793,273.4746058,200.833394,146.6207086,109.7927843,82.53028133,63.29991666,49.35683019,40.311835,30.43215121,28.74756252,22.1268539,18.6049146,12.98152778,13.70989797,14.64346109,14.86580738,11.38464775,9.981632967,12.57421657,7.786359848,10.68702414,11.94294083,10.48539133,7.280449224,6.245875509,8.03521292,6.812664353,6.073743234,6.968064018,7.597155133,4.32659336,3.729106488,4.541204457,5.430929437,3.364112274,2.502625596,3.825068168,3.051257778,4.022881925,3.61958395,2.169704914,2.531511194,1.348232476,2.126886262,3.230914872,3.967716096,1.322981447,1.107481936,0.40637247,2.285231125,2.639318397,2.26503548,1.346700002,1.463358982,2.614575495,2.942868008,1.656588263,0.494864513,2.424529294,2.039096698,0.327496339,1.504520556,0.381040691,-0.893026191,2.358505069,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972,1.941888972
